0.01,2475
0.02,2450
0.03,2425
0.04,2399
0.05,2375
0.06,2350
0.07,2325
0.08,2300
0.09,2275
0.1,2250
0.11,2224
0.12,2200
0.13,2174
0.14,2145
0.15,2122
0.16,2092
0.17,2074
0.18,2044
0.19,2023
0.2,1
0.21,1970
0.22,1928
0.23,1922
0.24,1881
0.25,3
0.26,1830
0.27,1
0.28,1767
0.29,6
0.3,4
0.31,1657
0.32,2
0.33,4
0.34,1
0.35,3
0.36,1
0.37,61
0.38,18
0.39,530
0.4,14
0.41,1
0.42,7
0.43,31
0.44,107
0.45,14
0.46,2
0.47,16
0.48,9
0.49,22
