0.01,2425
0.02,2401
0.03,2268
0.04,2330
0.05,2264
0.06,2307
0.07,2243
0.08,2164
0.09,2203
0.1,2070
0.11,2081
0.12,2090
0.13,1992
0.14,2143
0.15,2066
0.16,1880
0.17,1923
0.18,1888
0.19,3194
0.2,1896
0.21,1724
0.22,1920
0.23,2088
0.24,59
0.25,1656
0.26,1755
0.27,1769
0.28,1760
0.29,1535
0.3,1530
0.31,1922
0.32,6
0.33,31
0.34,1479
0.35,1
0.36,1
0.37,1583
0.38,1
0.39,4
0.4,1029
0.41,46
0.42,149
0.43,2
0.44,8
0.45,39
0.46,5
0.47,5
0.48,8
0.49,12
