0.01,99
0.02,99
0.03,99
0.04,99
0.05,99
0.06,99
0.07,99
0.08,99
0.09,99
0.1,101
0.11,99
0.12,99
0.13,99
0.14,101
0.15,99
0.16,99
0.17,99
0.18,103
0.19,99
0.2,105
0.21,101
0.22,99
0.23,103
0.25,111
0.26,109
0.27,107
0.3,115
0.33,147
0.37,111
