0.01,1
0.02,1
0.03,1
0.04,1
0.05,1
0.06,1
0.07,1
0.08,1
0.09,1
0.1,1
0.11,1
0.12,1
0.13,1
0.14,1
0.15,1
0.16,1
0.17,0
0.18,0
0.19,1
0.2,1
0.21,1
0.22,0
0.23,1
0.24,1
0.25,1
0.26,1
0.27,0
0.28,1
0.29,1
0.3,1
0.31,1
0.32,1
0.33,0
0.34,0
0.35,0
0.36,0
0.37,0
0.38,0
0.39,0
0.4,0
0.41,0
0.42,0
0.43,0
0.44,0
0.45,0
0.46,0
0.47,0
0.48,0
0.49,0
